method,n,i,j,x,y,u1,u2
TRT,24,15,18,0.6458333333333334,0.7708333333333334,-2.525321966996818,3.7105359567619464e-13
TRT,24,15,19,0.6458333333333334,0.8125,-2.3532254482378563,3.781912512969631e-13
TRT,24,15,20,0.6458333333333334,0.8541666666666666,-2.020760504070428,3.8057844846531924e-13
TRT,24,15,21,0.6458333333333334,0.8958333333333334,-1.5505840710152192,3.8096503581617764e-13
TRT,24,15,22,0.6458333333333334,0.9375,-0.9747378959816418,3.811772458059931e-13
TRT,24,15,23,0.6458333333333334,0.9791666666666666,-0.33246494416745653,3.85318433682724e-13
TRT,24,16,0,0.6875,0.020833333333333332,0.33246494416744,4.428518875747264e-13
TRT,24,16,1,0.6875,0.0625,0.9747378959816289,4.475143449567198e-13
TRT,24,16,2,0.6875,0.10416666666666666,1.550584071015201,4.433729601776263e-13
TRT,24,16,3,0.6875,0.14583333333333334,2.0207605040704104,4.5116663998393186e-13
TRT,24,16,4,0.6875,0.1875,2.353225448237839,4.559366659896381e-13
TRT,24,16,5,0.6875,0.22916666666666666,2.5253219669968097,4.628685864213613e-13
TRT,24,16,6,0.6875,0.2708333333333333,2.525321966996816,4.631988669198792e-13
TRT,24,16,7,0.6875,0.31249999999999994,2.353225448237867,4.621432216846077e-13
TRT,24,16,8,0.6875,0.35416666666666663,2.020760504070429,4.619340048029172e-13
TRT,24,16,9,0.6875,0.3958333333333333,1.5505840710152223,4.629939859169244e-13
TRT,24,16,10,0.6875,0.43749999999999994,0.9747378959816396,4.633528201439814e-13
TRT,24,16,11,0.6875,0.47916666666666663,0.3324649441674581,4.643141978109026e-13
TRT,24,16,12,0.6875,0.5208333333333334,-0.3324649441674343,4.678375814762375e-13
TRT,24,16,13,0.6875,0.5625,-0.9747378959816192,4.607572107392646e-13
TRT,24,16,14,0.6875,0.6041666666666666,-1.5505840710151977,4.533997763856394e-13
TRT,24,16,15,0.6875,0.6458333333333334,-2.020760504070402,4.5427830644688897e-13
TRT,24,16,16,0.6875,0.6875,-2.353225448237836,4.4764699266233454e-13
TRT,24,16,17,0.6875,0.7291666666666666,-2.5253219669968128,4.41086091430392e-13
TRT,24,16,18,0.6875,0.7708333333333334,-2.5253219669968097,4.4056591329780224e-13
TRT,24,16,19,0.6875,0.8125,-2.353225448237863,4.398827774870892e-13
TRT,24,16,20,0.6875,0.8541666666666666,-2.020760504070429,4.383374256290749e-13
TRT,24,16,21,0.6875,0.8958333333333334,-1.5505840710152283,4.3959697808756784e-13
TRT,24,16,22,0.6875,0.9375,-0.9747378959816386,4.3704861338506927e-13
TRT,24,16,23,0.6875,0.9791666666666666,-0.33246494416745753,4.3778670616392173e-13
TRT,24,17,0,0.7291666666666666,0.020833333333333332,0.33246494416744155,4.774838863919988e-13
TRT,24,17,1,0.7291666666666666,0.0625,0.9747378959816199,4.70213220517706e-13
TRT,24,17,2,0.7291666666666666,0.10416666666666666,1.5505840710152006,4.688506263258502e-13
TRT,24,17,3,0.7291666666666666,0.14583333333333334,2.0207605040704104,4.762068843383815e-13
TRT,24,17,4,0.7291666666666666,0.1875,2.353225448237835,4.783922126650802e-13
TRT,24,17,5,0.7291666666666666,0.22916666666666666,2.525321966996806,4.70577636928532e-13
TRT,24,17,6,0.7291666666666666,0.2708333333333333,2.525321966996818,4.875776972898434e-13
TRT,24,17,7,0.7291666666666666,0.31249999999999994,2.3532254482378643,4.874568293368579e-13
TRT,24,17,8,0.7291666666666666,0.35416666666666663,2.0207605040704366,4.82002203327828e-13
TRT,24,17,9,0.7291666666666666,0.3958333333333333,1.550584071015218,4.920596507503653e-13
TRT,24,17,10,0.7291666666666666,0.43749999999999994,0.9747378959816422,4.928429730258234e-13
TRT,24,17,11,0.7291666666666666,0.47916666666666663,0.33246494416745603,4.943287728004574e-13
TRT,24,17,12,0.7291666666666666,0.5208333333333334,-0.3324649441674409,4.897108218525657e-13
TRT,24,17,13,0.7291666666666666,0.5625,-0.9747378959816245,4.835853665714249e-13
TRT,24,17,14,0.7291666666666666,0.6041666666666666,-1.5505840710151957,4.875154453295636e-13
TRT,24,17,15,0.7291666666666666,0.6458333333333334,-2.020760504070406,4.818381659671187e-13
TRT,24,17,16,0.7291666666666666,0.6875,-2.353225448237834,4.783340254465531e-13
TRT,24,17,17,0.7291666666666666,0.7291666666666666,-2.5253219669968114,4.744079927250338e-13
TRT,24,17,18,0.7291666666666666,0.7708333333333334,-2.52532196699682,4.643542491675301e-13
TRT,24,17,19,0.7291666666666666,0.8125,-2.353225448237862,4.708089325032863e-13
TRT,24,17,20,0.7291666666666666,0.8541666666666666,-2.020760504070437,4.721663556128181e-13
TRT,24,17,21,0.7291666666666666,0.8958333333333334,-1.5505840710152219,4.682982932160385e-13
TRT,24,17,22,0.7291666666666666,0.9375,-0.9747378959816446,4.725759226352544e-13
TRT,24,17,23,0.7291666666666666,0.9791666666666666,-0.3324649441674555,4.771227963245255e-13
TRT,24,18,0,0.7708333333333334,0.020833333333333332,0.3324649441674381,4.623204174959934e-13
TRT,24,18,1,0.7708333333333334,0.0625,0.9747378959816256,4.604643883920664e-13
TRT,24,18,2,0.7708333333333334,0.10416666666666666,1.5505840710152023,4.660391883577477e-13
TRT,24,18,3,0.7708333333333334,0.14583333333333334,2.020760504070417,4.632721930511757e-13
TRT,24,18,4,0.7708333333333334,0.1875,2.353225448237834,4.639692633362657e-13
TRT,24,18,5,0.7708333333333334,0.22916666666666666,2.525321966996817,4.644105965570216e-13
TRT,24,18,6,0.7708333333333334,0.2708333333333333,2.5253219669968145,4.635272530649155e-13
TRT,24,18,7,0.7708333333333334,0.31249999999999994,2.35322544823786,4.713847619348588e-13
TRT,24,18,8,0.7708333333333334,0.35416666666666663,2.020760504070433,4.725566342363874e-13
TRT,24,18,9,0.7708333333333334,0.3958333333333333,1.5505840710152232,4.794670522023062e-13
TRT,24,18,10,0.7708333333333334,0.43749999999999994,0.97473789598164,4.843052869975694e-13
TRT,24,18,11,0.7708333333333334,0.47916666666666663,0.33246494416745204,4.880562209374985e-13
TRT,24,18,12,0.7708333333333334,0.5208333333333334,-0.33246494416743627,4.884062617656651e-13
TRT,24,18,13,0.7708333333333334,0.5625,-0.9747378959816203,4.883046537787358e-13
TRT,24,18,14,0.7708333333333334,0.6041666666666666,-1.550584071015188,4.824753304663712e-13
TRT,24,18,15,0.7708333333333334,0.6458333333333334,-2.020760504070405,4.876856923771404e-13
TRT,24,18,16,0.7708333333333334,0.6875,-2.353225448237834,4.826544554861798e-13
TRT,24,18,17,0.7708333333333334,0.7291666666666666,-2.5253219669968052,4.716759533655982e-13
TRT,24,18,18,0.7708333333333334,0.7708333333333334,-2.52532196699682,4.747351812297488e-13
TRT,24,18,19,0.7708333333333334,0.8125,-2.35322544823786,4.700700303544589e-13
TRT,24,18,20,0.7708333333333334,0.8541666666666666,-2.02076050407043,4.677622644098013e-13
TRT,24,18,21,0.7708333333333334,0.8958333333333334,-1.5505840710152237,4.687234494591833e-13
TRT,24,18,22,0.7708333333333334,0.9375,-0.97473789598164,4.609363645455385e-13
TRT,24,18,23,0.7708333333333334,0.9791666666666666,-0.3324649441674557,4.657225682204146e-13
TRT,24,19,0,0.8125,0.020833333333333332,0.33246494416744266,4.2711466311380497e-13
TRT,24,19,1,0.8125,0.0625,0.9747378959816302,4.219896541064395e-13
TRT,24,19,2,0.8125,0.10416666666666666,1.5505840710152092,4.2707461487664364e-13
TRT,24,19,3,0.8125,0.14583333333333334,2.02076050407041,4.1676325568556277e-13
TRT,24,19,4,0.8125,0.1875,2.353225448237842,4.1952119867678824e-13
TRT,24,19,5,0.8125,0.22916666666666666,2.525321966996805,4.1483008227896866e-13
TRT,24,19,6,0.8125,0.2708333333333333,2.52532196699682,4.182542933915907e-13
TRT,24,19,7,0.8125,0.31249999999999994,2.3532254482378576,4.3434515036124063e-13
TRT,24,19,8,0.8125,0.35416666666666663,2.0207605040704375,4.306963114471189e-13
TRT,24,19,9,0.8125,0.3958333333333333,1.5505840710152197,4.393321082863734e-13
TRT,24,19,10,0.8125,0.43749999999999994,0.9747378959816393,4.403830847730985e-13
TRT,24,19,11,0.8125,0.47916666666666663,0.33246494416745437,4.468286539041198e-13
TRT,24,19,12,0.8125,0.5208333333333334,-0.33246494416744066,4.4957393524236645e-13
TRT,24,19,13,0.8125,0.5625,-0.9747378959816202,4.4721136279439496e-13
TRT,24,19,14,0.8125,0.6041666666666666,-1.5505840710151906,4.485983850824662e-13
TRT,24,19,15,0.8125,0.6458333333333334,-2.0207605040704086,4.4250647834597434e-13
TRT,24,19,16,0.8125,0.6875,-2.3532254482378376,4.4580540398322197e-13
TRT,24,19,17,0.8125,0.7291666666666666,-2.5253219669968106,4.4356534521015436e-13
TRT,24,19,18,0.8125,0.7708333333333334,-2.525321966996818,4.407328604349009e-13
TRT,24,19,19,0.8125,0.8125,-2.3532254482378625,4.399617940266125e-13
TRT,24,19,20,0.8125,0.8541666666666666,-2.020760504070432,4.346974297562135e-13
TRT,24,19,21,0.8125,0.8958333333333334,-1.5505840710152252,4.2521900448389923e-13
TRT,24,19,22,0.8125,0.9375,-0.974737895981646,4.286829708660249e-13
TRT,24,19,23,0.8125,0.9791666666666666,-0.3324649441674547,4.2660157237799454e-13
TRT,24,20,0,0.8541666666666666,0.020833333333333332,0.33246494416744693,3.505136567895123e-13
TRT,24,20,1,0.8541666666666666,0.0625,0.9747378959816305,3.5138109698919706e-13
TRT,24,20,2,0.8541666666666666,0.10416666666666666,1.550584071015206,3.4929325558353227e-13
TRT,24,20,3,0.8541666666666666,0.14583333333333334,2.020760504070407,3.442386039752044e-13
TRT,24,20,4,0.8541666666666666,0.1875,2.3532254482378456,3.447740358722111e-13
TRT,24,20,5,0.8541666666666666,0.22916666666666666,2.5253219669968083,3.4451278838429995e-13
TRT,24,20,6,0.8541666666666666,0.2708333333333333,2.52532196699682,3.4789801585700107e-13
TRT,24,20,7,0.8541666666666666,0.31249999999999994,2.3532254482378607,3.546099461355076e-13
TRT,24,20,8,0.8541666666666666,0.35416666666666663,2.0207605040704295,3.5659136163901987e-13
TRT,24,20,9,0.8541666666666666,0.3958333333333333,1.550584071015217,3.61788353120467e-13
TRT,24,20,10,0.8541666666666666,0.43749999999999994,0.9747378959816353,3.6947433735161097e-13
TRT,24,20,11,0.8541666666666666,0.47916666666666663,0.3324649441674452,3.775979900848027e-13
TRT,24,20,12,0.8541666666666666,0.5208333333333334,-0.33246494416743666,3.807192287103625e-13
TRT,24,20,13,0.8541666666666666,0.5625,-0.9747378959816233,3.883761073096848e-13
TRT,24,20,14,0.8541666666666666,0.6041666666666666,-1.550584071015191,3.782885099685416e-13
TRT,24,20,15,0.8541666666666666,0.6458333333333334,-2.0207605040704095,3.84132713953191e-13
TRT,24,20,16,0.8541666666666666,0.6875,-2.353225448237835,3.865718107177849e-13
TRT,24,20,17,0.8541666666666666,0.7291666666666666,-2.5253219669968043,3.818788482898103e-13
TRT,24,20,18,0.8541666666666666,0.7708333333333334,-2.525321966996818,3.8506041014987367e-13
TRT,24,20,19,0.8541666666666666,0.8125,-2.3532254482378603,3.786897385785703e-13
TRT,24,20,20,0.8541666666666666,0.8541666666666666,-2.0207605040704286,3.706343188138449e-13
TRT,24,20,21,0.8541666666666666,0.8958333333333334,-1.550584071015229,3.649491855016943e-13
TRT,24,20,22,0.8541666666666666,0.9375,-0.9747378959816396,3.556385428068017e-13
TRT,24,20,23,0.8541666666666666,0.9791666666666666,-0.33246494416745903,3.5761591374059513e-13
TRT,24,21,0,0.8958333333333334,0.020833333333333332,0.33246494416744315,2.6155691855926215e-13
TRT,24,21,1,0.8958333333333334,0.0625,0.9747378959816332,2.522416469541118e-13
TRT,24,21,2,0.8958333333333334,0.10416666666666666,1.5505840710152,2.5134757618333735e-13
TRT,24,21,3,0.8958333333333334,0.14583333333333334,2.0207605040704193,2.5028099674458404e-13
TRT,24,21,4,0.8958333333333334,0.1875,2.3532254482378443,2.5081284799238075e-13
TRT,24,21,5,0.8958333333333334,0.22916666666666666,2.525321966996817,2.4818279456230924e-13
TRT,24,21,6,0.8958333333333334,0.2708333333333333,2.5253219669968066,2.5216312708570027e-13
TRT,24,21,7,0.8958333333333334,0.31249999999999994,2.353225448237861,2.598322777902468e-13
TRT,24,21,8,0.8958333333333334,0.35416666666666663,2.0207605040704246,2.6212956488876323e-13
TRT,24,21,9,0.8958333333333334,0.3958333333333333,1.5505840710152203,2.6976401684086175e-13
TRT,24,21,10,0.8958333333333334,0.43749999999999994,0.9747378959816296,2.677989507694289e-13
TRT,24,21,11,0.8958333333333334,0.47916666666666663,0.33246494416745437,2.817919028193954e-13
TRT,24,21,12,0.8958333333333334,0.5208333333333334,-0.3324649441674382,2.896726091174152e-13
TRT,24,21,13,0.8958333333333334,0.5625,-0.9747378959816196,2.897657439696303e-13
TRT,24,21,14,0.8958333333333334,0.6041666666666666,-1.5505840710151977,2.9094972864893827e-13
TRT,24,21,15,0.8958333333333334,0.6458333333333334,-2.0207605040704046,2.89322131590153e-13
TRT,24,21,16,0.8958333333333334,0.6875,-2.3532254482378407,2.9824084405776867e-13
TRT,24,21,17,0.8958333333333334,0.7291666666666666,-2.5253219669968066,2.9199363442221253e-13
TRT,24,21,18,0.8958333333333334,0.7708333333333334,-2.5253219669968168,2.931636704351581e-13
TRT,24,21,19,0.8958333333333334,0.8125,-2.353225448237862,2.913109223451277e-13
TRT,24,21,20,0.8958333333333334,0.8541666666666666,-2.020760504070434,2.7963589878757806e-13
TRT,24,21,21,0.8958333333333334,0.8958333333333334,-1.550584071015225,2.690564191793277e-13
TRT,24,21,22,0.8958333333333334,0.9375,-0.974737895981646,2.6675764744111973e-13
TRT,24,21,23,0.8958333333333334,0.9791666666666666,-0.33246494416745653,2.5879756695684906e-13
TRT,24,22,0,0.9375,0.020833333333333332,0.33246494416744604,1.4568086499838629e-13
TRT,24,22,1,0.9375,0.0625,0.9747378959816306,1.3926284111491678e-13
TRT,24,22,2,0.9375,0.10416666666666666,1.5505840710152132,1.444122517304101e-13
TRT,24,22,3,0.9375,0.14583333333333334,2.0207605040704197,1.3755955310276878e-13
TRT,24,22,4,0.9375,0.1875,2.3532254482378523,1.3729244947957123e-13
TRT,24,22,5,0.9375,0.22916666666666666,2.525321966996812,1.2972137835559686e-13
TRT,24,22,6,0.9375,0.2708333333333333,2.525321966996816,1.3558618132169766e-13
TRT,24,22,7,0.9375,0.31249999999999994,2.3532254482378443,1.4778960979325077e-13
TRT,24,22,8,0.9375,0.35416666666666663,2.0207605040704277,1.4622731633125264e-13
TRT,24,22,9,0.9375,0.3958333333333333,1.5505840710152043,1.4898108748827143e-13
TRT,24,22,10,0.9375,0.43749999999999994,0.9747378959816329,1.5432670792819124e-13
TRT,24,22,11,0.9375,0.47916666666666663,0.3324649441674512,1.721135813906248e-13
TRT,24,22,12,0.9375,0.5208333333333334,-0.3324649441674399,1.698541304840249e-13
TRT,24,22,13,0.9375,0.5625,-0.9747378959816206,1.8042903537504547e-13
TRT,24,22,14,0.9375,0.6041666666666666,-1.550584071015202,1.7972600002391652e-13
TRT,24,22,15,0.9375,0.6458333333333334,-2.020760504070413,1.813495431883593e-13
TRT,24,22,16,0.9375,0.6875,-2.353225448237839,1.8766405454364007e-13
TRT,24,22,17,0.9375,0.7291666666666666,-2.525321966996808,1.9565387765320945e-13
TRT,24,22,18,0.9375,0.7708333333333334,-2.52532196699682,1.8585626673008148e-13
TRT,24,22,19,0.9375,0.8125,-2.3532254482378643,1.7592291496015625e-13
TRT,24,22,20,0.9375,0.8541666666666666,-2.0207605040704304,1.7005677483100279e-13
TRT,24,22,21,0.9375,0.8958333333333334,-1.5505840710152263,1.656750442573144e-13
TRT,24,22,22,0.9375,0.9375,-0.9747378959816465,1.5526662192670477e-13
TRT,24,22,23,0.9375,0.9791666666666666,-0.3324649441674552,1.5084051236049712e-13
TRT,24,23,0,0.9791666666666666,0.020833333333333332,0.3324649441674524,2.247074851401143e-14
TRT,24,23,1,0.9791666666666666,0.0625,0.9747378959816393,2.1296121242116254e-14
TRT,24,23,2,0.9791666666666666,0.10416666666666666,1.5505840710152163,1.9903683043767475e-14
TRT,24,23,3,0.9791666666666666,0.14583333333333334,2.0207605040704193,1.4345172498438723e-14
TRT,24,23,4,0.9791666666666666,0.1875,2.3532254482378536,7.959565280063697e-15
TRT,24,23,5,0.9791666666666666,0.22916666666666666,2.5253219669968177,9.437381287891495e-15
TRT,24,23,6,0.9791666666666666,0.2708333333333333,2.525321966996809,1.1593727758195186e-14
TRT,24,23,7,0.9791666666666666,0.31249999999999994,2.3532254482378523,2.3136870106396288e-14
TRT,24,23,8,0.9791666666666666,0.35416666666666663,2.020760504070417,2.5416451880238074e-14
TRT,24,23,9,0.9791666666666666,0.3958333333333333,1.5505840710152063,3.0259830719564897e-14
TRT,24,23,10,0.9791666666666666,0.43749999999999994,0.9747378959816259,3.812444705151909e-14
TRT,24,23,11,0.9791666666666666,0.47916666666666663,0.33246494416744926,4.278758873167944e-14
TRT,24,23,12,0.9791666666666666,0.5208333333333334,-0.33246494416744543,4.896387702691179e-14
TRT,24,23,13,0.9791666666666666,0.5625,-0.9747378959816225,5.2691889407110806e-14
TRT,24,23,14,0.9791666666666666,0.6041666666666666,-1.5505840710152017,5.659475217796984e-14
TRT,24,23,15,0.9791666666666666,0.6458333333333334,-2.02076050407042,6.321406364003974e-14
TRT,24,23,16,0.9791666666666666,0.6875,-2.3532254482378403,7.052535974610275e-14
TRT,24,23,17,0.9791666666666666,0.7291666666666666,-2.5253219669968145,6.398163055064909e-14
TRT,24,23,18,0.9791666666666666,0.7708333333333334,-2.525321966996816,6.180328444610454e-14
TRT,24,23,19,0.9791666666666666,0.8125,-2.353225448237859,5.812049172189892e-14
TRT,24,23,20,0.9791666666666666,0.8541666666666666,-2.0207605040704304,4.916155069852131e-14
TRT,24,23,21,0.9791666666666666,0.8958333333333334,-1.5505840710152192,3.60178153840441e-14
TRT,24,23,22,0.9791666666666666,0.9375,-0.974737895981636,3.868599965573986e-14
TRT,24,23,23,0.9791666666666666,0.9791666666666666,-0.33246494416744793,3.058347997037222e-14
SRT,24,0,0,0.020833333333333332,0.020833333333333332,0.32685696336541975,2.2947571669942283e-14
SRT,24,0,1,0.020833333333333332,0.0625,0.9582961281996017,4.14826156350972e-16
SRT,24,0,2,0.020833333333333332,0.10416666666666666,1.5244289955562367,-1.6498492554789658e-14
SRT,24,0,3,0.020833333333333332,0.14583333333333334,1.9866745461037443,2.9538932137805005e-15
SRT,24,0,4,0.020833333333333332,0.1875,2.313531509469202,-1.5493194141445718e-14
SRT,24,0,5,0.020833333333333332,0.22916666666666666,2.4827251237559245,-3.249707556730564e-14
SRT,24,0,6,0.020833333333333332,0.2708333333333333,2.482725123755913,-1.1928988340647876e-14
SRT,24,0,7,0.020833333333333332,0.31249999999999994,2.313531509469193,-2.8240604407728593e-14
SRT,24,0,8,0.020833333333333332,0.35416666666666663,1.9866745461037587,-3.297436857042232e-14
SRT,24,0,9,0.020833333333333332,0.3958333333333333,1.5244289955562524,1.114895191170744e-14
SRT,24,0,10,0.020833333333333332,0.43749999999999994,0.9582961281996236,1.5698764350727038e-14
SRT,24,0,11,0.020833333333333332,0.47916666666666663,0.32685696336543557,1.6996047732056892e-14
SRT,24,0,12,0.020833333333333332,0.5208333333333334,-0.3268569633654204,-6.2810839615826e-15
SRT,24,0,13,0.020833333333333332,0.5625,-0.9582961281996227,7.918632407975776e-15
SRT,24,0,14,0.020833333333333332,0.6041666666666666,-1.5244289955562693,2.7061610417984493e-14
SRT,24,0,15,0.020833333333333332,0.6458333333333334,-1.9866745461037842,5.384697733778735e-15
SRT,24,0,16,0.020833333333333332,0.6875,-2.313531509469247,-9.915685888513287e-15
SRT,24,0,17,0.020833333333333332,0.7291666666666666,-2.482725123755957,-1.8519099531318255e-14
SRT,24,0,18,0.020833333333333332,0.7708333333333334,-2.4827251237559587,-1.9657920951866207e-14
SRT,24,0,19,0.020833333333333332,0.8125,-2.313531509469258,-4.401216986917387e-15
SRT,24,0,20,0.020833333333333332,0.8541666666666666,-1.9866745461037794,1.7515047263770196e-14
SRT,24,0,21,0.020833333333333332,0.8958333333333334,-1.5244289955562993,2.6505598650007082e-14
SRT,24,0,22,0.020833333333333332,0.9375,-0.9582961281996599,1.6671697319351879e-15
SRT,24,0,23,0.020833333333333332,0.9791666666666666,-0.32685696336547937,-1.091678341025407e-14
SRT,24,1,0,0.0625,0.020833333333333332,0.32685696336542425,1.7961346964174245e-14
SRT,24,1,1,0.0625,0.0625,0.958296128199575,-3.65238524148838e-15
SRT,24,1,2,0.0625,0.10416666666666666,1.5244289955562267,-2.209002695770622e-15
SRT,24,1,3,0.0625,0.14583333333333334,1.9866745461037227,-7.080783232919165e-15
SRT,24,1,4,0.0625,0.1875,2.3135315094691795,6.97116431776904e-15
SRT,24,1,5,0.0625,0.22916666666666666,2.4827251237559023,-1.7512861473018036e-15
SRT,24,1,6,0.0625,0.2708333333333333,2.4827251237559187,-4.041306222663256e-15
SRT,24,1,7,0.0625,0.31249999999999994,2.31353150946921,-8.507022157324e-15
SRT,24,1,8,0.0625,0.35416666666666663,1.986674546103775,-3.4666864757749255e-14
SRT,24,1,9,0.0625,0.3958333333333333,1.5244289955562667,-1.1660972088112417e-15
SRT,24,1,10,0.0625,0.43749999999999994,0.9582961281996354,1.3986364593793315e-14
SRT,24,1,11,0.0625,0.47916666666666663,0.32685696336544373,1.5558818046796462e-15
SRT,24,1,12,0.0625,0.5208333333333334,-0.3268569633654201,7.167132652458494e-15
SRT,24,1,13,0.0625,0.5625,-0.9582961281996177,-1.3101924703197876e-14
SRT,24,1,14,0.0625,0.6041666666666666,-1.5244289955562818,-2.409555547370131e-14
SRT,24,1,15,0.0625,0.6458333333333334,-1.986674546103797,-8.216263546135767e-15
SRT,24,1,16,0.0625,0.6875,-2.3135315094692435,7.142606567106448e-15
SRT,24,1,17,0.0625,0.7291666666666666,-2.4827251237559502,-1.9160372179391545e-14
SRT,24,1,18,0.0625,0.7708333333333334,-2.482725123755928,-1.8016434089141734e-14
SRT,24,1,19,0.0625,0.8125,-2.31353150946924,7.87605353531436e-15
SRT,24,1,20,0.0625,0.8541666666666666,-1.9866745461037656,2.25350248497032e-14
SRT,24,1,21,0.0625,0.8958333333333334,-1.5244289955562724,3.549565260487357e-14
SRT,24,1,22,0.0625,0.9375,-0.9582961281996354,4.460694807114959e-15
SRT,24,1,23,0.0625,0.9791666666666666,-0.3268569633654692,2.0359013980324435e-14
SRT,24,2,0,0.10416666666666666,0.020833333333333332,0.32685696336539233,4.222443271023819e-14
SRT,24,2,1,0.10416666666666666,0.0625,0.9582961281996014,7.506589702438596e-15
SRT,24,2,2,0.10416666666666666,0.10416666666666666,1.5244289955561954,3.1707056007218714e-15
SRT,24,2,3,0.10416666666666666,0.14583333333333334,1.986674546103719,1.6100090180925556e-14
SRT,24,2,4,0.10416666666666666,0.1875,2.3135315094691675,-4.758978916541738e-15
SRT,24,2,5,0.10416666666666666,0.22916666666666666,2.4827251237558894,-3.426670489798457e-15
SRT,24,2,6,0.10416666666666666,0.2708333333333333,2.4827251237558907,6.9650517229369445e-15
SRT,24,2,7,0.10416666666666666,0.31249999999999994,2.313531509469213,-1.0627996142029587e-14
SRT,24,2,8,0.10416666666666666,0.35416666666666663,1.9866745461037476,-2.7065348086503947e-14
SRT,24,2,9,0.10416666666666666,0.3958333333333333,1.524428995556261,1.1711812237284817e-15
SRT,24,2,10,0.10416666666666666,0.43749999999999994,0.9582961281996151,2.948688614345433e-15
SRT,24,2,11,0.10416666666666666,0.47916666666666663,0.32685696336542386,1.306270913669541e-14
SRT,24,2,12,0.10416666666666666,0.5208333333333334,-0.32685696336544284,2.1579807258560816e-15
SRT,24,2,13,0.10416666666666666,0.5625,-0.9582961281996217,-3.471214765427502e-14
SRT,24,2,14,0.10416666666666666,0.6041666666666666,-1.5244289955562664,-3.3450139799196844e-14
SRT,24,2,15,0.10416666666666666,0.6458333333333334,-1.9866745461037614,-1.971194607225928e-14
SRT,24,2,16,0.10416666666666666,0.6875,-2.3135315094692492,-5.482351769511613e-15
SRT,24,2,17,0.10416666666666666,0.7291666666666666,-2.482725123755937,1.3078892734861254e-14
SRT,24,2,18,0.10416666666666666,0.7708333333333334,-2.482725123755932,-6.173082565857622e-15
SRT,24,2,19,0.10416666666666666,0.8125,-2.3135315094691933,-1.2164218965441546e-15
SRT,24,2,20,0.10416666666666666,0.8541666666666666,-1.9866745461037583,3.742071500368437e-14
SRT,24,2,21,0.10416666666666666,0.8958333333333334,-1.5244289955562491,2.542270647144636e-14
SRT,24,2,22,0.10416666666666666,0.9375,-0.9582961281996449,4.698724485952853e-15
SRT,24,2,23,0.10416666666666666,0.9791666666666666,-0.32685696336545783,1.916677593064099e-14
SRT,24,3,0,0.14583333333333334,0.020833333333333332,0.32685696336539916,2.544874056464924e-14
SRT,24,3,1,0.14583333333333334,0.0625,0.9582961281995968,-2.6490911695340656e-15
SRT,24,3,2,0.14583333333333334,0.10416666666666666,1.5244289955562118,2.311982062664228e-15
SRT,24,3,3,0.14583333333333334,0.14583333333333334,1.9866745461037134,2.4914681681447823e-14
SRT,24,3,4,0.14583333333333334,0.1875,2.313531509469163,1.0581100126557084e-14
SRT,24,3,5,0.14583333333333334,0.22916666666666666,2.4827251237558876,1.1376531069149781e-14
SRT,24,3,6,0.14583333333333334,0.2708333333333333,2.4827251237558787,1.3207229391088507e-14
SRT,24,3,7,0.14583333333333334,0.31249999999999994,2.3135315094691693,1.4744728561524956e-14
SRT,24,3,8,0.14583333333333334,0.35416666666666663,1.9866745461037167,-8.652142482893596e-15
SRT,24,3,9,0.14583333333333334,0.3958333333333333,1.5244289955562325,-1.0474743998386708e-14
SRT,24,3,10,0.14583333333333334,0.43749999999999994,0.9582961281996186,3.877771439400249e-15
SRT,24,3,11,0.14583333333333334,0.47916666666666663,0.3268569633654396,5.135447315006457e-15
SRT,24,3,12,0.14583333333333334,0.5208333333333334,-0.32685696336543646,1.556862303143014e-14
SRT,24,3,13,0.14583333333333334,0.5625,-0.9582961281996087,-4.203737758793772e-14
SRT,24,3,14,0.14583333333333334,0.6041666666666666,-1.524428995556224,-4.606537826657777e-14
SRT,24,3,15,0.14583333333333334,0.6458333333333334,-1.9866745461037387,-4.00297299135053e-14
SRT,24,3,16,0.14583333333333334,0.6875,-2.3135315094692017,-2.1639250123741342e-14
SRT,24,3,17,0.14583333333333334,0.7291666666666666,-2.482725123755941,6.731549529073259e-15
SRT,24,3,18,0.14583333333333334,0.7708333333333334,-2.4827251237559436,6.947801541584531e-15
SRT,24,3,19,0.14583333333333334,0.8125,-2.313531509469208,2.026216079670356e-14
SRT,24,3,20,0.14583333333333334,0.8541666666666666,-1.9866745461037616,2.6776113348081318e-14
SRT,24,3,21,0.14583333333333334,0.8958333333333334,-1.5244289955562644,4.319736392331439e-14
SRT,24,3,22,0.14583333333333334,0.9375,-0.9582961281996311,1.5920961246713194e-14
SRT,24,3,23,0.14583333333333334,0.9791666666666666,-0.3268569633654414,1.5130067047458154e-14
SRT,24,4,0,0.1875,0.020833333333333332,0.32685696336539843,1.991729517872101e-14
SRT,24,4,1,0.1875,0.0625,0.9582961281995593,2.6515013333384375e-14
SRT,24,4,2,0.1875,0.10416666666666666,1.5244289955561892,1.0929876768228914e-16
SRT,24,4,3,0.1875,0.14583333333333334,1.9866745461036983,2.0183425302701928e-14
SRT,24,4,4,0.1875,0.1875,2.313531509469149,1.9656002032703777e-14
SRT,24,4,5,0.1875,0.22916666666666666,2.482725123755885,1.8692559658661603e-14
SRT,24,4,6,0.1875,0.2708333333333333,2.4827251237558636,7.989357863099818e-15
